route_id,agency_id,route_short_name,route_long_name,route_type
routes:L1783,0,L1783,Antwerpen-Centraal - Brussel-Zuid,2
routes:L1785,0,L1785,Antwerpen-Centraal - Brussel-Zuid,2
routes:L1787,0,L1787,Antwerpen-Centraal - Brussel-Zuid,2
routes:L3173,0,L3173,Mechelen - Leuven,2
routes:L565,0,L565,Brugge - Gent-Sint-Pieters,2
routes:L569,0,L569,Brugge - Gent-Sint-Pieters,2
routes:L572,0,L572,Brugge - Gent-Sint-Pieters,2
routes:IC1941,0,IC1941,Brussel-Nat-Luchthaven - Doornik,2
routes:IC2843,0,IC2843,Brussel-Nat-Luchthaven - Brussel-Zuid,2
routes:THA9310,0,THA9310,Amsterdam Cs (nl) - Paris Nord (f),2
routes:THA9320,0,THA9320,Brussel-Zuid - Paris Nord (f),2
routes:THA9328,0,THA9328,Amsterdam Cs (nl) - Paris Nord (f),2
routes:THA9340,0,THA9340,Amsterdam Cs (nl) - Paris Nord (f),2
routes:THA9362,0,THA9362,Brussel-Zuid - Paris Nord (f),2
routes:THA9370,0,THA9370,Amsterdam Cs (nl) - Paris Nord (f),2
routes:THA9382,0,THA9382,Amsterdam Cs (nl) - Paris Nord (f),2
routes:THA9393,0,THA9393,Paris Nord (f) - Brussel-Zuid,2
routes:THA9401,0,THA9401,Paris Nord (f) - Essen Hbf `,2
routes:THA9437,0,THA9437,Paris Nord (f) - Essen Hbf `,2
routes:THA9461,0,THA9461,Paris Nord (f) - Koln Hbf (d),2
routes:THA9484,0,THA9484,Essen Hbf ` - Paris Nord (f),2
routes:THA9996,0,THA9996,Amsterdam Cs (nl) - Lille Europe (f),2
routes:THA9309,0,THA9309,Paris Nord (f) - Brussel-Zuid,2
routes:THA9319,0,THA9319,Paris Nord (f) - Brussel-Zuid,2
routes:THA9322,0,THA9322,Amsterdam Cs (nl) - Paris Nord (f),2
routes:THA9338,0,THA9338,Brussel-Zuid - Paris Nord (f),2
routes:THA9358,0,THA9358,Amsterdam Cs (nl) - Paris Nord (f),2
routes:THA9998,0,THA9998,Brussel-Zuid - Lille Europe (f),2
routes:ICT6909,0,ICT6909,Leuven - Ottignies,2
routes:ICT6935,0,ICT6935,Bergen - Aat,2
routes:ICT6937,0,ICT6937,Ottignies - Leuven,2
routes:ICT6939,0,ICT6939,Ottignies - Leuven,2
routes:ICT6964,0,ICT6964,Ottignies - Waver,2
routes:ICT6985,0,ICT6985,Waver - Ottignies,2
routes:ICT6995,0,ICT6995,Bergen - Aat,2
routes:L3791,0,L3791,Leuven - S Gravenbrakel,2
routes:THA9316,0,THA9316,Brussel-Zuid - Paris Nord (f),2
routes:THA9364,0,THA9364,Amsterdam Cs (nl) - Paris Nord (f),2
routes:THA9473,0,THA9473,Paris Nord (f) - Essen Hbf `,2
routes:THA9920,0,THA9920,Brussel-Zuid - Bourg Saint Maurice (f),2
routes:THA9994,0,THA9994,Amsterdam Cs (nl) - Lille Europe (f),2
routes:ICT6910,0,ICT6910,Leuven - Ottignies,2
routes:ICT6936,0,ICT6936,Aat - Bergen,2
routes:ICT6938,0,ICT6938,Ottignies - Leuven,2
routes:ICT6959,0,ICT6959,Charleroi-Zuid - Waver,2
routes:ICT6967,0,ICT6967,Waver - Ottignies,2
routes:ICT6986,0,ICT6986,Waver - Charleroi-Zuid,2
routes:ICT6996,0,ICT6996,Aat - Bergen,2
routes:THA9334,0,THA9334,Amsterdam Cs (nl) - Paris Nord (f),2
routes:THA9376,0,THA9376,Amsterdam Cs (nl) - Paris Nord (f),2
routes:THA9387,0,THA9387,Paris Nord (f) - Brussel-Zuid,2
routes:THA9394,0,THA9394,Amsterdam Cs (nl) - Paris Nord (f),2
routes:L4372,0,L4372,Manage - Charleroi-Zuid,2
routes:THA9399,0,THA9399,Paris Nord (f) - Brussel-Zuid,2
routes:THA9413,0,THA9413,Paris Nord (f) - Koln Hbf (d),2
routes:THA9448,0,THA9448,Essen Hbf ` - Paris Nord (f),2
routes:IC1708,0,IC1708,Quievrain - Luik-Guillemins,2
routes:IC4614,0,IC4614,Aarlen - Luxembourg (l),2
routes:IC4640,0,IC4640,Luxembourg (l) - Aarlen,2
routes:ICT6960,0,ICT6960,Ottignies - Waver,2
routes:ICT6968,0,ICT6968,Waver - Ottignies,2
routes:L4963,0,L4963,Namen - Luik-Guillemins,2
routes:P2378,0,P2378,Genk - Hasselt,2
routes:P4187,0,P4187,Lier - Herentals,2
routes:ICT6963,0,ICT6963,Ottignies - Waver,2
routes:THA9987,0,THA9987,Bourg Saint Maurice (f) - Brussel-Zuid,2
routes:THA9388,0,THA9388,Amsterdam Cs (nl) - Paris Nord (f),2
routes:ICE14,0,ICE14,Frankfurt Main (d) - Brussel-Zuid,2
routes:IC529,0,IC529,Eupen - Oostende,2
routes:IC1504,0,IC1504,Brugge - Genk,2
routes:IC1544,0,IC1544,Genk - Brugge,2
routes:IC1715,0,IC1715,Quievrain - Luik-Guillemins,2
routes:IC1727,0,IC1727,Luik-Guillemins - Quievrain,2
routes:IC1731,0,IC1731,Luik-Guillemins - Quievrain,2
routes:IC1735,0,IC1735,Luik-Guillemins - Quievrain,2
routes:IC1739,0,IC1739,Luik-Guillemins - Quievrain,2
routes:IC1742,0,IC1742,Luik-Guillemins - Saint-Ghislain,2
routes:IC2230,0,IC2230,Tongeren - Gent-Sint-Pieters,2
routes:IC2232,0,IC2232,Hasselt - Gent-Sint-Pieters,2
routes:IC2234,0,IC2234,Tongeren - Gent-Sint-Pieters,2
routes:IC2236,0,IC2236,Tongeren - Gent-Sint-Pieters,2
routes:IC2239,0,IC2239,Tongeren - Gent-Sint-Pieters,2
routes:IC2241,0,IC2241,Tongeren - Gent-Sint-Pieters,2
routes:IC2243,0,IC2243,Tongeren - Gent-Sint-Pieters,2
routes:IC2804,0,IC2804,Brugge - Brussel-Nat-Luchthaven,2
routes:IC2806,0,IC2806,Brugge - Brussel-Nat-Luchthaven,2
routes:IC2809,0,IC2809,Brugge - Brussel-Nat-Luchthaven,2
routes:IC2811,0,IC2811,Brugge - Brussel-Nat-Luchthaven,2
routes:IC2813,0,IC2813,Brugge - Brussel-Nat-Luchthaven,2
routes:IC2815,0,IC2815,Brugge - Brussel-Nat-Luchthaven,2
routes:IC2818,0,IC2818,Brugge - Brussel-Nat-Luchthaven,2
routes:IC2820,0,IC2820,Brugge - Brussel-Nat-Luchthaven,2
routes:IC2830,0,IC2830,Brussel-Nat-Luchthaven - Brugge,2
routes:IC2832,0,IC2832,Brussel-Nat-Luchthaven - Brugge,2
routes:IC2834,0,IC2834,Brussel-Nat-Luchthaven - Brugge,2
routes:IC2837,0,IC2837,Brussel-Nat-Luchthaven - Brugge,2
routes:IC2839,0,IC2839,Brussel-Nat-Luchthaven - Brugge,2
routes:IC2841,0,IC2841,Brussel-Nat-Luchthaven - Brugge,2
routes:IC3602,0,IC3602,Brussel-Zuid - Landen,2
routes:IC3627,0,IC3627,Gent-Sint-Pieters - De Panne,2
routes:IC3703,0,IC3703,Brussel-Zuid - Brussel-Nat-Luchthaven,2
routes:IC3705,0,IC3705,Bergen - Brussel-Nat-Luchthaven,2
routes:IC3707,0,IC3707,Bergen - Brussel-Nat-Luchthaven,2
routes:IC3710,0,IC3710,Bergen - Brussel-Nat-Luchthaven,2
routes:IC3712,0,IC3712,Bergen - Brussel-Nat-Luchthaven,2
routes:IC3714,0,IC3714,Bergen - Brussel-Nat-Luchthaven,2
routes:IC3716,0,IC3716,Bergen - Brussel-Nat-Luchthaven,2
routes:IC4511,0,IC4511,Charleroi-Zuid - Antwerpen-Centraal,2
routes:IC4519,0,IC4519,Charleroi-Zuid - Antwerpen-Centraal,2
routes:IC8311,0,IC8311,Hasselt - Genk,2
routes:L553,0,L553,Gent-Sint-Pieters - Mechelen,2
routes:L555,0,L555,Brugge - Mechelen,2
routes:L591,0,L591,Mechelen - Brugge,2
routes:L593,0,L593,Mechelen - Brugge,2
routes:L1856,0,L1856,Gent-Sint-Pieters - Geraardsbergen,2
routes:L1860,0,L1860,Gent-Sint-Pieters - Geraardsbergen,2
routes:L1862,0,L1862,Gent-Sint-Pieters - Geraardsbergen,2
routes:L1864,0,L1864,Gent-Sint-Pieters - Geraardsbergen,2
routes:L1866,0,L1866,Gent-Sint-Pieters - Geraardsbergen,2
routes:L1869,0,L1869,Gent-Sint-Pieters - Geraardsbergen,2
routes:L1871,0,L1871,Gent-Sint-Pieters - Geraardsbergen,2
routes:L1873,0,L1873,Gent-Sint-Pieters - Geraardsbergen,2
routes:L1877,0,L1877,Geraardsbergen - Gent-Sint-Pieters,2
routes:L1879,0,L1879,Geraardsbergen - Gent-Sint-Pieters,2
routes:L1881,0,L1881,Geraardsbergen - Gent-Sint-Pieters,2
routes:L1883,0,L1883,Geraardsbergen - Gent-Sint-Pieters,2
routes:L1885,0,L1885,Geraardsbergen - Gent-Sint-Pieters,2
routes:L1887,0,L1887,Geraardsbergen - Gent-Sint-Pieters,2
routes:L1889,0,L1889,Geraardsbergen - Gent-Sint-Pieters,2
routes:L1891,0,L1891,Geraardsbergen - Gent-Sint-Pieters,2
routes:L2069,0,L2069,Brussel-Zuid - Aalst,2
routes:L2071,0,L2071,Brussel-Zuid - Aalst,2
routes:L2077,0,L2077,Aalst - Dendermonde,2
routes:L2079,0,L2079,Aalst - Dendermonde,2
routes:L2081,0,L2081,Aalst - Dendermonde,2
routes:L2083,0,L2083,Aalst - Dendermonde,2
routes:L2085,0,L2085,Aalst - Dendermonde,2
routes:L2087,0,L2087,Aalst - Dendermonde,2
routes:L2089,0,L2089,Aalst - Brussel-Zuid,2
routes:L2091,0,L2091,Aalst - Brussel-Zuid,2
routes:L2156,0,L2156,Halle - Aalst,2
routes:L2158,0,L2158,Halle - Aalst,2
routes:L2160,0,L2160,Halle - Aalst,2
routes:L2162,0,L2162,Halle - Aalst,2
routes:L2164,0,L2164,Halle - Aalst,2
routes:L2166,0,L2166,Halle - Aalst,2
routes:L2168,0,L2168,Halle - Aalst,2
routes:L2177,0,L2177,Aalst - Halle,2
routes:L2179,0,L2179,Aalst - Halle,2
routes:L2181,0,L2181,Aalst - Halle,2
routes:L2183,0,L2183,Aalst - Halle,2
routes:L2185,0,L2185,Aalst - Halle,2
routes:L2187,0,L2187,Aalst - Halle,2
routes:L2189,0,L2189,Aalst - Halle,2
routes:L2254,0,L2254,Oudenaarde - Dendermonde,2
routes:L2258,0,L2258,Oudenaarde - Dendermonde,2
routes:L2260,0,L2260,Oudenaarde - Dendermonde,2
routes:L2262,0,L2262,Oudenaarde - Dendermonde,2
routes:L2264,0,L2264,Oudenaarde - Dendermonde,2
routes:L2266,0,L2266,Oudenaarde - Dendermonde,2
routes:L2268,0,L2268,Oudenaarde - Dendermonde,2
routes:L2270,0,L2270,Oudenaarde - Dendermonde,2
routes:L2279,0,L2279,Dendermonde - Oudenaarde,2
routes:L2281,0,L2281,Dendermonde - Oudenaarde,2
routes:L2283,0,L2283,Dendermonde - Oudenaarde,2
routes:L2285,0,L2285,Dendermonde - Oudenaarde,2
routes:L2287,0,L2287,Dendermonde - Oudenaarde,2
routes:L2289,0,L2289,Dendermonde - Oudenaarde,2
routes:L2291,0,L2291,Dendermonde - Oudenaarde,2
routes:L2293,0,L2293,Dendermonde - Oudenaarde,2
routes:L2576,0,L2576,Antwerpen-Centraal - Puurs,2
routes:L2578,0,L2578,Roosendaal (nl) - Puurs,2
routes:L2580,0,L2580,Roosendaal (nl) - Puurs,2
routes:L2582,0,L2582,Roosendaal (nl) - Puurs,2
routes:L2584,0,L2584,Roosendaal (nl) - Puurs,2
routes:L2586,0,L2586,Roosendaal (nl) - Puurs,2
routes:L2588,0,L2588,Roosendaal (nl) - Puurs,2
routes:L2590,0,L2590,Roosendaal (nl) - Puurs,2
routes:L2592,0,L2592,Roosendaal (nl) - Puurs,2
routes:L2666,0,L2666,Antwerpen-Centraal - Dendermonde,2
routes:L2668,0,L2668,Antwerpen-Centraal - Dendermonde,2
routes:L2677,0,L2677,Dendermonde - Antwerpen-Centraal,2
routes:L2679,0,L2679,Dendermonde - Antwerpen-Centraal,2
routes:L2687,0,L2687,Dendermonde - Antwerpen-Centraal,2
routes:L2689,0,L2689,Dendermonde - Antwerpen-Centraal,2
routes:L2883,0,L2883,Leuven - Antwerpen-Centraal,2
routes:L3855,0,L3855,Dendermonde - Aalst,2
routes:L3857,0,L3857,Dendermonde - Aalst,2
routes:L3859,0,L3859,Dendermonde - Aalst,2
routes:L3861,0,L3861,Dendermonde - Aalst,2
routes:L3863,0,L3863,Dendermonde - Aalst,2
routes:L3865,0,L3865,Dendermonde - Aalst,2
routes:L3867,0,L3867,Dendermonde - Aalst,2
routes:L4256,0,L4256,Charleroi-Zuid - Luttre,2
routes:L4488,0,L4488,La Louviere-Zuid - Quevy,2
routes:L4756,0,L4756,Charleroi-Zuid - Erquelinnes,2
routes:L4758,0,L4758,Charleroi-Zuid - Erquelinnes,2
routes:L4760,0,L4760,Charleroi-Zuid - Erquelinnes,2
routes:L4762,0,L4762,Charleroi-Zuid - Erquelinnes,2
routes:L4764,0,L4764,Charleroi-Zuid - Erquelinnes,2
routes:L4766,0,L4766,Charleroi-Zuid - Erquelinnes,2
routes:L4768,0,L4768,Charleroi-Zuid - Erquelinnes,2
routes:L4775,0,L4775,Erquelinnes - Charleroi-Zuid,2
routes:L4777,0,L4777,Erquelinnes - Charleroi-Zuid,2
routes:L4779,0,L4779,Erquelinnes - Charleroi-Zuid,2
routes:L4781,0,L4781,Erquelinnes - Charleroi-Zuid,2
routes:L4783,0,L4783,Erquelinnes - Charleroi-Zuid,2
routes:L4785,0,L4785,Erquelinnes - Charleroi-Zuid,2
routes:L4787,0,L4787,Erquelinnes - Charleroi-Zuid,2
routes:L4789,0,L4789,Erquelinnes - Charleroi-Zuid,2
routes:L4892,0,L4892,Doornik - Bergen,2
routes:L5027,0,L5027,Welkenraedt - Spa-Geronstere,2
routes:L5586,0,L5586,Marloie - Liers,2
routes:L5956,0,L5956,Virton - Aarlen,2
routes:L8016,0,L8016,Brussel-Zuid - Aalst,2
routes:P4186,0,P4186,Antwerpen-Centraal - Herentals,2
routes:P7051,0,P7051,Brugge - Gent-Sint-Pieters,2
routes:P7305,0,P7305,Tongeren - Brussel-Zuid,2
routes:P7387,0,P7387,Leuven - Mechelen,2
routes:P7401,0,P7401,Luik-Guillemins - Brussel-Zuid,2
routes:P7513,0,P7513,Moeskroen - Schaarbeek,2
routes:P7802,0,P7802,Quievrain - Schaarbeek,2
routes:P7996,0,P7996,Kortrijk - Gent-Sint-Pieters,2
routes:P8002,0,P8002,Schaarbeek - Oostende,2
routes:P8007,0,P8007,Schaarbeek - De Panne,2
routes:P8009,0,P8009,Schaarbeek - Poperinge,2
routes:P8015,0,P8015,Brussel-Zuid - Aalst,2
routes:P8055,0,P8055,Gent-Sint-Pieters - Brugge,2
routes:P8087,0,P8087,Mechelen - Leuven,2
routes:P8250,0,P8250,Antwerpen-Centraal - Puurs,2
routes:P8400,0,P8400,Brussel-Zuid - Luik-Guillemins,2
routes:P8515,0,P8515,Schaarbeek - Moeskroen,2
routes:P8961,0,P8961,Gent-Sint-Pieters - Ronse,2
routes:P8967,0,P8967,Gent-Sint-Pieters - Geraardsbergen,2
routes:P8972,0,P8972,Gent-Sint-Pieters - Geraardsbergen,2
routes:THA9303,0,THA9303,Paris Nord (f) - Amsterdam Cs (nl),2
routes:THA9357,0,THA9357,Paris Nord (f) - Amsterdam Cs (nl),2
routes:THA9369,0,THA9369,Paris Nord (f) - Amsterdam Cs (nl),2
routes:THA9375,0,THA9375,Paris Nord (f) - Brussel-Zuid,2
routes:THA9381,0,THA9381,Paris Nord (f) - Amsterdam Cs (nl),2
routes:THA9993,0,THA9993,Lille Europe (f) - Amsterdam Cs (nl),2
routes:IC521,0,IC521,Oostende - Welkenraedt,2
routes:IC528,0,IC528,Welkenraedt - Oostende,2
routes:IC1503,0,IC1503,Brugge - Genk,2
routes:IC1716,0,IC1716,Quievrain - Luik-Guillemins,2
routes:IC1728,0,IC1728,Luik-Guillemins - Quievrain,2
routes:IC1734,0,IC1734,Luik-Guillemins - Quievrain,2
routes:IC1736,0,IC1736,Luik-Guillemins - Quievrain,2
routes:IC1741,0,IC1741,Luik-Guillemins - Saint-Ghislain,2
routes:IC2803,0,IC2803,Brussel-Zuid - Brussel-Nat-Luchthaven,2
routes:IC2805,0,IC2805,Brugge - Brussel-Nat-Luchthaven,2
routes:IC2808,0,IC2808,Brugge - Brussel-Nat-Luchthaven,2
routes:IC2810,0,IC2810,Brugge - Brussel-Nat-Luchthaven,2
routes:IC2812,0,IC2812,Brugge - Brussel-Nat-Luchthaven,2
routes:IC2814,0,IC2814,Brugge - Brussel-Nat-Luchthaven,2
routes:IC2816,0,IC2816,Brugge - Brussel-Nat-Luchthaven,2
routes:IC3334,0,IC3334,Essen - Brussel-Zuid,2
routes:IC3441,0,IC3441,Turnhout - Binche,2
routes:IC3603,0,IC3603,Gent-Sint-Pieters - Landen,2
routes:IC3704,0,IC3704,Bergen - Brussel-Nat-Luchthaven,2
routes:IC3706,0,IC3706,Quevy - Brussel-Nat-Luchthaven,2
routes:IC3708,0,IC3708,Bergen - Brussel-Nat-Luchthaven,2
routes:IC3711,0,IC3711,Bergen - Brussel-Nat-Luchthaven,2
routes:IC3713,0,IC3713,Bergen - Brussel-Nat-Luchthaven,2
routes:IC3715,0,IC3715,Bergen - Brussel-Nat-Luchthaven,2
routes:IC3717,0,IC3717,Bergen - Brussel-Nat-Luchthaven,2
routes:IC3719,0,IC3719,Bergen - Brussel-Nat-Luchthaven,2
routes:IC8342,0,IC8342,Tongeren - Hasselt,2
routes:IC9260,0,IC9260,Amsterdam Cs (nl) - Brussel-Zuid,2
routes:L2070,0,L2070,Brussel-Zuid - Aalst,2
routes:L2076,0,L2076,Aalst - Dendermonde,2
routes:L2078,0,L2078,Aalst - Dendermonde,2
routes:L2080,0,L2080,Aalst - Dendermonde,2
routes:L2082,0,L2082,Aalst - Dendermonde,2
routes:L2084,0,L2084,Aalst - Dendermonde,2
routes:L2086,0,L2086,Aalst - Dendermonde,2
routes:L2088,0,L2088,Aalst - Dendermonde,2
routes:L2090,0,L2090,Aalst - Brussel-Zuid,2
routes:L2092,0,L2092,Aalst - Brussel-Zuid,2
routes:L2157,0,L2157,Halle - Aalst,2
routes:L2159,0,L2159,Halle - Aalst,2
routes:L2161,0,L2161,Halle - Aalst,2
routes:L2163,0,L2163,Halle - Aalst,2
routes:L2165,0,L2165,Halle - Aalst,2
routes:L2167,0,L2167,Halle - Aalst,2
routes:L2169,0,L2169,Halle - Aalst,2
routes:L2178,0,L2178,Aalst - Halle,2
routes:L2180,0,L2180,Aalst - Halle,2
routes:L2182,0,L2182,Aalst - Halle,2
routes:L2184,0,L2184,Aalst - Halle,2
routes:L2186,0,L2186,Aalst - Halle,2
routes:L2188,0,L2188,Aalst - Halle,2
routes:L2190,0,L2190,Aalst - Halle,2
routes:L2255,0,L2255,Oudenaarde - Dendermonde,2
routes:L2259,0,L2259,Oudenaarde - Dendermonde,2
routes:L2261,0,L2261,Oudenaarde - Dendermonde,2
routes:L2263,0,L2263,Oudenaarde - Dendermonde,2
routes:L2265,0,L2265,Oudenaarde - Dendermonde,2
routes:L2267,0,L2267,Oudenaarde - Dendermonde,2
routes:L2269,0,L2269,Oudenaarde - Dendermonde,2
routes:L2278,0,L2278,Dendermonde - Oudenaarde,2
routes:L2280,0,L2280,Dendermonde - Oudenaarde,2
routes:L2282,0,L2282,Dendermonde - Oudenaarde,2
routes:L2284,0,L2284,Dendermonde - Oudenaarde,2
routes:L2286,0,L2286,Dendermonde - Oudenaarde,2
routes:L2288,0,L2288,Dendermonde - Oudenaarde,2
routes:L2290,0,L2290,Dendermonde - Oudenaarde,2
routes:L2292,0,L2292,Dendermonde - Oudenaarde,2
routes:L3856,0,L3856,Dendermonde - Aalst,2
routes:L3858,0,L3858,Dendermonde - Aalst,2
routes:L3860,0,L3860,Dendermonde - Aalst,2
routes:L3862,0,L3862,Dendermonde - Aalst,2
routes:L3864,0,L3864,Dendermonde - Aalst,2
routes:L3866,0,L3866,Dendermonde - Aalst,2
routes:L3868,0,L3868,Dendermonde - Aalst,2
routes:L4755,0,L4755,Charleroi-Zuid - Erquelinnes,2
routes:L4757,0,L4757,Charleroi-Zuid - Erquelinnes,2
routes:L4759,0,L4759,Charleroi-Zuid - Erquelinnes,2
routes:L4761,0,L4761,Charleroi-Zuid - Erquelinnes,2
routes:L4763,0,L4763,Charleroi-Zuid - Erquelinnes,2
routes:L4765,0,L4765,Charleroi-Zuid - Erquelinnes,2
routes:L4767,0,L4767,Charleroi-Zuid - Erquelinnes,2
routes:L4769,0,L4769,Charleroi-Zuid - Erquelinnes,2
routes:L4776,0,L4776,Erquelinnes - Charleroi-Zuid,2
routes:L4778,0,L4778,Erquelinnes - Charleroi-Zuid,2
routes:L4780,0,L4780,Erquelinnes - Charleroi-Zuid,2
routes:L4782,0,L4782,Erquelinnes - Charleroi-Zuid,2
routes:L4784,0,L4784,Erquelinnes - Charleroi-Zuid,2
routes:L4786,0,L4786,Erquelinnes - Charleroi-Zuid,2
routes:L4788,0,L4788,Erquelinnes - Charleroi-Zuid,2
routes:L4790,0,L4790,Erquelinnes - Charleroi-Zuid,2
routes:L4875,0,L4875,Aat - Geraardsbergen,2
routes:L5042,0,L5042,Aachen Hbf (d) - Welkenraedt,2
routes:L6479,0,L6479,Leuven - Ottignies,2
routes:L6485,0,L6485,Leuven - Ottignies,2
routes:IC2231,0,IC2231,Tongeren - Gent-Sint-Pieters,2
routes:IC2233,0,IC2233,Tongeren - Gent-Sint-Pieters,2
routes:IC2235,0,IC2235,Tongeren - Gent-Sint-Pieters,2
routes:IC2237,0,IC2237,Tongeren - Gent-Sint-Pieters,2
routes:IC2240,0,IC2240,Tongeren - Gent-Sint-Pieters,2
routes:IC2242,0,IC2242,Hasselt - Gent-Sint-Pieters,2
routes:IC2833,0,IC2833,Brussel-Nat-Luchthaven - Brugge,2
routes:IC2835,0,IC2835,Brussel-Nat-Luchthaven - Brugge,2
routes:IC2838,0,IC2838,Brussel-Nat-Luchthaven - Brugge,2
routes:IC2840,0,IC2840,Brussel-Nat-Luchthaven - Brugge,2
routes:IC4512,0,IC4512,Charleroi-Zuid - Antwerpen-Centraal,2
routes:IC4518,0,IC4518,Charleroi-Zuid - Antwerpen-Centraal,2
routes:IC4520,0,IC4520,Charleroi-Zuid - Antwerpen-Centraal,2
routes:IC4540,0,IC4540,Antwerpen-Centraal - Charleroi-Zuid,2
routes:P7010,0,P7010,Gent-Sint-Pieters - Denderleeuw,2
routes:P7052,0,P7052,Brugge - Gent-Sint-Pieters,2
routes:P7094,0,P7094,Dendermonde - Brussel-Zuid,2
routes:P7252,0,P7252,Sint-Niklaas - Antwerpen-Centraal,2
routes:P7690,0,P7690,Tamines - Gembloux,2
routes:P7692,0,P7692,Jemeppe-Sur-Sambre - Gembloux,2
routes:P7721,0,P7721,Jemeppe-Sur-Sambre - Schaarbeek,2
routes:P7800,0,P7800,Quievrain - Schaarbeek,2
routes:P7970,0,P7970,Geraardsbergen - Gent-Sint-Pieters,2
routes:P8001,0,P8001,Schaarbeek - Oostende,2
routes:P8006,0,P8006,Schaarbeek - De Panne,2
routes:P8008,0,P8008,Schaarbeek - Poperinge,2
routes:P8014,0,P8014,Schaarbeek - Gent-Sint-Pieters,2
routes:P8051,0,P8051,Brugge - Gent-Sint-Pieters,2
routes:P8086,0,P8086,Mechelen - Leuven,2
routes:P8088,0,P8088,Sint-Niklaas - Leuven,2
routes:P8387,0,P8387,Leuven - Mechelen,2
routes:P8513,0,P8513,Schaarbeek - Moeskroen,2
routes:P8862,0,P8862,Doornik - Bergen,2
routes:P8960,0,P8960,Oudenaarde - Geraardsbergen,2
routes:P8962,0,P8962,Geraardsbergen - Ronse,2
routes:P8999,0,P8999,Gent-Sint-Pieters - Kortrijk,2
routes:IC2042,0,IC2042,Antwerpen-Centraal - Charleroi-Zuid,2
routes:IC2044,0,IC2044,Antwerpen-Centraal - Brussel-Zuid,2
routes:IC2819,0,IC2819,Brugge - Brussel-Nat-Luchthaven,2
routes:IC2829,0,IC2829,Brussel-Nat-Luchthaven - Brugge,2
routes:IC2831,0,IC2831,Brussel-Nat-Luchthaven - Brugge,2
routes:L2657,0,L2657,Antwerpen-Centraal - Dendermonde,2
routes:L2665,0,L2665,Antwerpen-Centraal - Dendermonde,2
routes:L2667,0,L2667,Antwerpen-Centraal - Dendermonde,2
routes:THA9391,0,THA9391,Brussel-Zuid - Amsterdam Cs (nl),2
routes:IC405,0,IC405,Kortrijk - Gent-Sint-Pieters,2
routes:IC407,0,IC407,Kortrijk - Gent-Sint-Pieters,2
routes:IC409,0,IC409,Kortrijk - Gent-Sint-Pieters,2
routes:IC411,0,IC411,Kortrijk - Gent-Sint-Pieters,2
routes:IC413,0,IC413,Kortrijk - Gent-Sint-Pieters,2
routes:IC415,0,IC415,Kortrijk - Gent-Sint-Pieters,2
routes:IC417,0,IC417,Kortrijk - Gent-Sint-Pieters,2
routes:IC419,0,IC419,Kortrijk - Gent-Sint-Pieters,2
routes:IC421,0,IC421,Kortrijk - Gent-Sint-Pieters,2
routes:IC426,0,IC426,Gent-Sint-Pieters - Kortrijk,2
routes:IC428,0,IC428,Gent-Sint-Pieters - Kortrijk,2
routes:IC430,0,IC430,Gent-Sint-Pieters - Kortrijk,2
routes:IC432,0,IC432,Gent-Sint-Pieters - Kortrijk,2
routes:IC434,0,IC434,Gent-Sint-Pieters - Kortrijk,2
routes:IC436,0,IC436,Gent-Sint-Pieters - Kortrijk,2
routes:IC438,0,IC438,Gent-Sint-Pieters - Kortrijk,2
routes:IC440,0,IC440,Gent-Sint-Pieters - Kortrijk,2
routes:IC442,0,IC442,Gent-Sint-Pieters - Kortrijk,2
routes:IC2227,0,IC2227,Dendermonde - Gent-Sint-Pieters,2
routes:IC2238,0,IC2238,Lokeren - Gent-Sint-Pieters,2
routes:IC3321,0,IC3321,Binche - Antwerpen-Centraal,2
routes:IC4208,0,IC4208,Turnhout - Antwerpen-Centraal,2
routes:L857,0,L857,Gent-Sint-Pieters - Mechelen,2
routes:L859,0,L859,Gent-Sint-Pieters - Mechelen,2
routes:L861,0,L861,Gent-Sint-Pieters - Mechelen,2
routes:L863,0,L863,Gent-Sint-Pieters - Mechelen,2
routes:L865,0,L865,Gent-Sint-Pieters - Mechelen,2
routes:L867,0,L867,Gent-Sint-Pieters - Mechelen,2
routes:L869,0,L869,Gent-Sint-Pieters - Mechelen,2
routes:L871,0,L871,Gent-Sint-Pieters - Mechelen,2
routes:L873,0,L873,Gent-Sint-Pieters - Dendermonde,2
routes:L878,0,L878,Mechelen - Gent-Sint-Pieters,2
routes:L881,0,L881,Mechelen - Gent-Sint-Pieters,2
routes:L883,0,L883,Mechelen - Gent-Sint-Pieters,2
routes:L885,0,L885,Mechelen - Gent-Sint-Pieters,2
routes:L887,0,L887,Mechelen - Gent-Sint-Pieters,2
routes:L889,0,L889,Mechelen - Gent-Sint-Pieters,2
routes:L891,0,L891,Mechelen - Gent-Sint-Pieters,2
routes:L1857,0,L1857,Gent-Sint-Pieters - Geraardsbergen,2
routes:L1859,0,L1859,Gent-Sint-Pieters - Geraardsbergen,2
routes:L1861,0,L1861,Gent-Sint-Pieters - Geraardsbergen,2
routes:L1863,0,L1863,Gent-Sint-Pieters - Geraardsbergen,2
routes:L1865,0,L1865,Gent-Sint-Pieters - Geraardsbergen,2
routes:L1867,0,L1867,Gent-Sint-Pieters - Geraardsbergen,2
routes:L2055,0,L2055,Brussel-Zuid - Aalst,2
routes:L2057,0,L2057,Brussel-Zuid - Aalst,2
